gene_id	pretty_id
lcl|NW_015622506.1_cds_XP_016225565.1_5756	gene-IR01_05246
lcl|NW_015622506.1_cds_XP_016225566.1_5757	gene-IR01_05247
lcl|NW_015622506.1_cds_XP_016225567.1_5758	gene-IR01_05248
lcl|NW_015622506.1_cds_XP_016225568.1_5759	gene-IR01_05249
lcl|NW_015622506.1_cds_XP_016225569.1_5760	gene-IR01_05250
lcl|NW_015622506.1_cds_XP_016225571.1_5762	gene-IR01_05251
lcl|NW_015622506.1_cds_XP_016225572.1_5763	gene-IR01_05252
lcl|NW_015622506.1_cds_XP_016225573.1_5764	gene-IR01_05253
lcl|NW_015622506.1_cds_XP_016225574.1_5765	gene-IR01_05254
lcl|NW_015622506.1_cds_XP_016225576.1_5767	gene-IR01_05255
lcl|NW_015622506.1_cds_XP_016225577.1_5768	gene-IR01_05256
lcl|NW_015622506.1_cds_XP_016225578.1_5769	gene-IR01_05257
lcl|NW_015622506.1_cds_XP_016225579.1_5770	gene-IR01_05258
lcl|NW_015622506.1_cds_XP_016225580.1_5771	gene-IR01_05259
lcl|NW_015622506.1_cds_XP_016225581.1_5772	gene-IR01_05260
lcl|NW_015622506.1_cds_XP_016225582.1_5773	gene-IR01_05261
lcl|NW_015622506.1_cds_XP_016225583.1_5774	gene-IR01_05262
lcl|NW_015622506.1_cds_XP_016225584.1_5775	gene-IR01_05263
lcl|NW_015622506.1_cds_XP_016225585.1_5776	gene-IR01_05264
lcl|NW_015622506.1_cds_XP_016225586.1_5777	gene-IR01_05265
lcl|NW_015622506.1_cds_XP_016225587.1_5778	gene-IR01_05266
lcl|NW_015622506.1_cds_XP_016225588.1_5779	gene-IR01_05267
lcl|NW_015622506.1_cds_XP_016225590.1_5780	gene-IR01_05268
lcl|NW_015622506.1_cds_XP_016225589.1_5781	gene-IR01_05269
lcl|NW_015622506.1_cds_XP_016225591.1_5782	gene-IR01_05270
lcl|NW_015622506.1_cds_XP_016225592.1_5783	gene-IR01_05271
lcl|NW_015622506.1_cds_XP_016225593.1_5784	gene-IR01_05272
lcl|NW_015622506.1_cds_XP_016225594.1_5785	gene-IR01_05273
lcl|NW_015622506.1_cds_XP_016225595.1_5786	gene-IR01_05274
lcl|NW_015622506.1_cds_XP_016225596.1_5787	gene-IR01_05275
lcl|NW_015622506.1_cds_XP_016225597.1_5788	gene-IR01_05276
lcl|NW_015622506.1_cds_XP_016225598.1_5789	gene-IR01_05277
lcl|NW_015622506.1_cds_XP_016225599.1_5790	gene-IR01_05278
lcl|NW_015622506.1_cds_XP_016225600.1_5791	gene-IR01_05279
lcl|NW_015622506.1_cds_XP_016225601.1_5792	gene-IR01_05280
lcl|NW_015622506.1_cds_XP_016225602.1_5793	gene-IR01_05281
lcl|NW_015622506.1_cds_XP_016225604.1_5794	gene-IR01_05282
lcl|NW_015622506.1_cds_XP_016225603.1_5795	gene-IR01_05283
lcl|NW_015622506.1_cds_XP_016225605.1_5796	gene-IR01_05284
lcl|NW_015622506.1_cds_XP_016225606.1_5797	gene-IR01_05285
lcl|NW_015622506.1_cds_XP_016225607.1_5798	gene-IR01_05286
lcl|NW_015622506.1_cds_XP_016225608.1_5799	gene-IR01_05287
lcl|NW_015622506.1_cds_XP_016225609.1_5800	gene-IR01_05288
lcl|NW_015622506.1_cds_XP_016225610.1_5801	gene-IR01_05289
lcl|NW_015622506.1_cds_XP_016225611.1_5802	gene-IR01_05290
lcl|NW_015622506.1_cds_XP_016225612.1_5803	gene-IR01_05291
lcl|NW_015622506.1_cds_XP_016225613.1_5804	gene-IR01_05292
lcl|NW_015622506.1_cds_XP_016225614.1_5805	gene-IR01_05293
lcl|NW_015622506.1_cds_XP_016225615.1_5806	gene-IR01_05294
lcl|NW_015622506.1_cds_XP_016225616.1_5807	gene-IR01_05295
lcl|NW_015622506.1_cds_XP_016225617.1_5808	gene-IR01_05296
lcl|NW_015622506.1_cds_XP_016225618.1_5809	gene-IR01_05297
lcl|NW_015622506.1_cds_XP_016225619.1_5810	gene-IR01_05298
lcl|NW_015622506.1_cds_XP_016225620.1_5811	gene-IR01_05299
lcl|NW_015622506.1_cds_XP_016225621.1_5812	gene-IR01_05300
lcl|NW_015622506.1_cds_XP_016225623.1_5814	gene-IR01_05301
lcl|NW_015622506.1_cds_XP_016225624.1_5815	gene-IR01_05302
lcl|NW_015622506.1_cds_XP_016225627.1_5818	gene-IR01_05303
lcl|NW_015622506.1_cds_XP_016225629.1_5820	gene-IR01_05304
lcl|NW_015622506.1_cds_XP_016225630.1_5821	gene-IR01_05305
lcl|NW_015622506.1_cds_XP_016225631.1_5822	gene-IR01_05306
lcl|NW_015622506.1_cds_XP_016225632.1_5823	gene-IR01_05307
lcl|NW_015622506.1_cds_XP_016225633.1_5824	gene-IR01_05308
lcl|NW_015622506.1_cds_XP_016225634.1_5825	gene-IR01_05309
lcl|NW_015622506.1_cds_XP_016225635.1_5826	gene-IR01_05310
lcl|NW_015622506.1_cds_XP_016225636.1_5827	gene-IR01_05311
lcl|NW_015622506.1_cds_XP_016225637.1_5828	gene-IR01_05312
lcl|NW_015622506.1_cds_XP_016225638.1_5829	gene-IR01_05313
lcl|NW_015622506.1_cds_XP_016225639.1_5830	gene-IR01_05314
lcl|NW_015622506.1_cds_XP_016225640.1_5831	gene-IR01_05315
lcl|NW_015622506.1_cds_XP_016225641.1_5832	gene-IR01_05316
lcl|NW_015622506.1_cds_XP_016225642.1_5833	gene-IR01_05317
lcl|NW_015622506.1_cds_XP_016225643.1_5834	gene-IR01_05318
lcl|NW_015622506.1_cds_XP_016225644.1_5835	gene-IR01_05319
lcl|NW_015622506.1_cds_XP_016225645.1_5836	gene-IR01_05320
lcl|NW_015622506.1_cds_XP_016225646.1_5837	gene-IR01_05321
lcl|NW_015622506.1_cds_XP_016225647.1_5838	gene-IR01_05322
lcl|NW_015622506.1_cds_XP_016225651.1_5842	gene-IR01_05323
lcl|NW_015622506.1_cds_XP_016225652.1_5843	gene-IR01_05324
lcl|NW_015622506.1_cds_XP_016225653.1_5844	gene-IR01_05325
lcl|NW_015622506.1_cds_XP_016225654.1_5845	gene-IR01_05326
lcl|NW_015622506.1_cds_XP_016225655.1_5846	gene-IR01_05327
lcl|NW_015622506.1_cds_XP_016225656.1_5847	gene-IR01_05328
lcl|NW_015622506.1_cds_XP_016225658.1_5849	gene-IR01_05329
lcl|NW_015622506.1_cds_XP_016225659.1_5850	gene-IR01_05330
lcl|NW_015622506.1_cds_XP_016225661.1_5852	gene-IR01_05331
lcl|NW_015622506.1_cds_XP_016225662.1_5853	gene-IR01_05332
lcl|NW_015622506.1_cds_XP_016225664.1_5855	gene-IR01_05333
lcl|NW_015622506.1_cds_XP_016225665.1_5856	gene-IR01_05334
lcl|NW_015622506.1_cds_XP_016225667.1_5858	gene-IR01_05335
lcl|NW_015622506.1_cds_XP_016225668.1_5859	gene-IR01_05336
lcl|NW_015622506.1_cds_XP_016225669.1_5860	gene-IR01_05337
lcl|NW_015622506.1_cds_XP_016225670.1_5861	gene-IR01_05338
lcl|NW_015622506.1_cds_XP_016225676.1_5868	gene-IR01_05339
lcl|NW_015622506.1_cds_XP_016225678.1_5869	gene-IR01_05340
lcl|NW_015622506.1_cds_XP_016225679.1_5870	gene-IR01_05341
lcl|NW_015622506.1_cds_XP_016225680.1_5871	gene-IR01_05342
lcl|NW_015622506.1_cds_XP_016225681.1_5872	gene-IR01_05343
lcl|NW_015622506.1_cds_XP_016225682.1_5873	gene-IR01_05344
lcl|NW_015622506.1_cds_XP_016225709.1_5898	gene-IR01_05345
lcl|NW_015622506.1_cds_XP_016225707.1_5900	gene-IR01_05346
lcl|NW_015622506.1_cds_XP_016225710.1_5901	gene-IR01_05347
lcl|NW_015622506.1_cds_XP_016225723.1_5914	gene-IR01_05348
lcl|NW_015622507.1_cds_XP_016222231.1_5917	gene-IR01_05349
lcl|NW_015622507.1_cds_XP_016222233.1_5919	gene-IR01_05350
lcl|NW_015622507.1_cds_XP_016222234.1_5920	gene-IR01_05351
lcl|NW_015622507.1_cds_XP_016222235.1_5921	gene-IR01_05352
lcl|NW_015622507.1_cds_XP_016222236.1_5922	gene-IR01_05353
lcl|NW_015622507.1_cds_XP_016222237.1_5923	gene-IR01_05354
lcl|NW_015622507.1_cds_XP_016222238.1_5924	gene-IR01_05355
lcl|NW_015622507.1_cds_XP_016222239.1_5925	gene-IR01_05356
lcl|NW_015622507.1_cds_XP_016222240.1_5926	gene-IR01_05357
lcl|NW_015622507.1_cds_XP_016222241.1_5927	gene-IR01_05358
lcl|NW_015622507.1_cds_XP_016222242.1_5928	gene-IR01_05359
lcl|NW_015622507.1_cds_XP_016222243.1_5929	gene-IR01_05360
lcl|NW_015622507.1_cds_XP_016222244.1_5930	gene-IR01_05361
lcl|NW_015622507.1_cds_XP_016222245.1_5931	gene-IR01_05362
lcl|NW_015622507.1_cds_XP_016222246.1_5932	gene-IR01_05363
lcl|NW_015622507.1_cds_XP_016222247.1_5933	gene-IR01_05364
lcl|NW_015622507.1_cds_XP_016222249.1_5935	gene-IR01_05365
lcl|NW_015622507.1_cds_XP_016222250.1_5936	gene-IR01_05366
lcl|NW_015622507.1_cds_XP_016222251.1_5937	gene-IR01_05367
lcl|NW_015622507.1_cds_XP_016222252.1_5938	gene-IR01_05368
lcl|NW_015622507.1_cds_XP_016222253.1_5939	gene-IR01_05369
lcl|NW_015622507.1_cds_XP_016222255.1_5941	gene-IR01_05370
lcl|NW_015622507.1_cds_XP_016222256.1_5942	gene-IR01_05371
lcl|NW_015622507.1_cds_XP_016222257.1_5943	gene-IR01_05372
lcl|NW_015622507.1_cds_XP_016222258.1_5944	gene-IR01_05373
lcl|NW_015622507.1_cds_XP_016222259.1_5945	gene-IR01_05374
lcl|NW_015622507.1_cds_XP_016222260.1_5946	gene-IR01_05375
lcl|NW_015622507.1_cds_XP_016222261.1_5947	gene-IR01_05376
lcl|NW_015622507.1_cds_XP_016222262.1_5948	gene-IR01_05377
lcl|NW_015622507.1_cds_XP_016222263.1_5949	gene-IR01_05378
lcl|NW_015622507.1_cds_XP_016222264.1_5950	gene-IR01_05379
lcl|NW_015622507.1_cds_XP_016222265.1_5951	gene-IR01_05380
lcl|NW_015622507.1_cds_XP_016222266.1_5952	gene-IR01_05381
lcl|NW_015622507.1_cds_XP_016222267.1_5953	gene-IR01_05382
lcl|NW_015622507.1_cds_XP_016222268.1_5954	gene-IR01_05383
lcl|NW_015622507.1_cds_XP_016222269.1_5955	gene-IR01_05384
lcl|NW_015622507.1_cds_XP_016222270.1_5956	gene-IR01_05385
lcl|NW_015622507.1_cds_XP_016222271.1_5957	gene-IR01_05386
lcl|NW_015622507.1_cds_XP_016222272.1_5958	gene-IR01_05387
lcl|NW_015622507.1_cds_XP_016222273.1_5959	gene-IR01_05388
lcl|NW_015622507.1_cds_XP_016222274.1_5960	gene-IR01_05389
lcl|NW_015622507.1_cds_XP_016222275.1_5961	gene-IR01_05390
lcl|NW_015622507.1_cds_XP_016222276.1_5962	gene-IR01_05391
lcl|NW_015622507.1_cds_XP_016222277.1_5963	gene-IR01_05392
lcl|NW_015622507.1_cds_XP_016222278.1_5964	gene-IR01_05393
lcl|NW_015622507.1_cds_XP_016222279.1_5965	gene-IR01_05394
lcl|NW_015622507.1_cds_XP_016222282.1_5966	gene-IR01_05395
lcl|NW_015622507.1_cds_XP_016222281.1_5967	gene-IR01_05396
lcl|NW_015622507.1_cds_XP_016222280.1_5968	gene-IR01_05397
lcl|NW_015622507.1_cds_XP_016222283.1_5969	gene-IR01_05398
lcl|NW_015622507.1_cds_XP_016222284.1_5970	gene-IR01_05399
lcl|NW_015622507.1_cds_XP_016222285.1_5971	gene-IR01_05400
lcl|NW_015622507.1_cds_XP_016222286.1_5972	gene-IR01_05401
lcl|NW_015622507.1_cds_XP_016222287.1_5973	gene-IR01_05402
lcl|NW_015622507.1_cds_XP_016222288.1_5974	gene-IR01_05403
lcl|NW_015622507.1_cds_XP_016222289.1_5975	gene-IR01_05404
lcl|NW_015622507.1_cds_XP_016222290.1_5976	gene-IR01_05405
lcl|NW_015622507.1_cds_XP_016222291.1_5977	gene-IR01_05406
lcl|NW_015622507.1_cds_XP_016222292.1_5978	gene-IR01_05407
lcl|NW_015622507.1_cds_XP_016222293.1_5979	gene-IR01_05408
lcl|NW_015622507.1_cds_XP_016222294.1_5980	gene-IR01_05409
lcl|NW_015622507.1_cds_XP_016222295.1_5981	gene-IR01_05410
lcl|NW_015622507.1_cds_XP_016222296.1_5982	gene-IR01_05411
lcl|NW_015622507.1_cds_XP_016222297.1_5983	gene-IR01_05412
lcl|NW_015622507.1_cds_XP_016222298.1_5984	gene-IR01_05413
lcl|NW_015622507.1_cds_XP_016222299.1_5985	gene-IR01_05414
lcl|NW_015622507.1_cds_XP_016222300.1_5986	gene-IR01_05415
lcl|NW_015622507.1_cds_XP_016222301.1_5987	gene-IR01_05416
lcl|NW_015622507.1_cds_XP_016222302.1_5988	gene-IR01_05417
lcl|NW_015622507.1_cds_XP_016222303.1_5989	gene-IR01_05418
lcl|NW_015622507.1_cds_XP_016222304.1_5990	gene-IR01_05419
lcl|NW_015622507.1_cds_XP_016222305.1_5991	gene-IR01_05420
lcl|NW_015622507.1_cds_XP_016222306.1_5992	gene-IR01_05421
lcl|NW_015622507.1_cds_XP_016222308.1_5994	gene-IR01_05422
lcl|NW_015622507.1_cds_XP_016222309.1_5995	gene-IR01_05423
lcl|NW_015622507.1_cds_XP_016222310.1_5996	gene-IR01_05424
lcl|NW_015622507.1_cds_XP_016222311.1_5997	gene-IR01_05425
lcl|NW_015622507.1_cds_XP_016222312.1_5998	gene-IR01_05426
lcl|NW_015622507.1_cds_XP_016222313.1_5999	gene-IR01_05427
lcl|NW_015622507.1_cds_XP_016222314.1_6000	gene-IR01_05428
lcl|NW_015622507.1_cds_XP_016222315.1_6001	gene-IR01_05429
lcl|NW_015622507.1_cds_XP_016222316.1_6002	gene-IR01_05430
lcl|NW_015622507.1_cds_XP_016222317.1_6003	gene-IR01_05431
lcl|NW_015622507.1_cds_XP_016222318.1_6004	gene-IR01_05432
lcl|NW_015622507.1_cds_XP_016222319.1_6005	gene-IR01_05433
lcl|NW_015622507.1_cds_XP_016222320.1_6006	gene-IR01_05434
lcl|NW_015622507.1_cds_XP_016222321.1_6007	gene-IR01_05435
lcl|NW_015622507.1_cds_XP_016222322.1_6008	gene-IR01_05436
lcl|NW_015622507.1_cds_XP_016222323.1_6009	gene-IR01_05437
lcl|NW_015622507.1_cds_XP_016222324.1_6010	gene-IR01_05438
lcl|NW_015622507.1_cds_XP_016222325.1_6011	gene-IR01_05439
lcl|NW_015622507.1_cds_XP_016222326.1_6012	gene-IR01_05440
lcl|NW_015622507.1_cds_XP_016222327.1_6013	gene-IR01_05441
lcl|NW_015622507.1_cds_XP_016222328.1_6014	gene-IR01_05442
lcl|NW_015622507.1_cds_XP_016222329.1_6015	gene-IR01_05443
lcl|NW_015622507.1_cds_XP_016222330.1_6016	gene-IR01_05444
lcl|NW_015622507.1_cds_XP_016222331.1_6017	gene-IR01_05445
lcl|NW_015622507.1_cds_XP_016222332.1_6018	gene-IR01_05446
lcl|NW_015622507.1_cds_XP_016222333.1_6019	gene-IR01_05447
lcl|NW_015622507.1_cds_XP_016222334.1_6020	gene-IR01_05448
lcl|NW_015622507.1_cds_XP_016222335.1_6021	gene-IR01_05449
lcl|NW_015622507.1_cds_XP_016222336.1_6022	gene-IR01_05450
lcl|NW_015622507.1_cds_XP_016222337.1_6023	gene-IR01_05451
lcl|NW_015622507.1_cds_XP_016222338.1_6024	gene-IR01_05452
lcl|NW_015622507.1_cds_XP_016222344.1_6030	gene-IR01_05453
lcl|NW_015622507.1_cds_XP_016222348.1_6034	gene-IR01_05454
lcl|NW_015622507.1_cds_XP_016222350.1_6036	gene-IR01_05455
lcl|NW_015622507.1_cds_XP_016222351.1_6037	gene-IR01_05456
lcl|NW_015622507.1_cds_XP_016222352.1_6038	gene-IR01_05457
lcl|NW_015622507.1_cds_XP_016222353.1_6039	gene-IR01_05458
lcl|NW_015622507.1_cds_XP_016222354.1_6040	gene-IR01_05459
lcl|NW_015622507.1_cds_XP_016222355.1_6041	gene-IR01_05460
lcl|NW_015622507.1_cds_XP_016222356.1_6042	gene-IR01_05461
lcl|NW_015622507.1_cds_XP_016222357.1_6043	gene-IR01_05462
lcl|NW_015622507.1_cds_XP_016222358.1_6044	gene-IR01_05463
lcl|NW_015622507.1_cds_XP_016222359.1_6045	gene-IR01_05464
lcl|NW_015622507.1_cds_XP_016222360.1_6046	gene-IR01_05465
lcl|NW_015622507.1_cds_XP_016222361.1_6047	gene-IR01_05466
lcl|NW_015622507.1_cds_XP_016222362.1_6048	gene-IR01_05467
lcl|NW_015622507.1_cds_XP_016222363.1_6049	gene-IR01_05468
lcl|NW_015622507.1_cds_XP_016222364.1_6050	gene-IR01_05469
lcl|NW_015622507.1_cds_XP_016222365.1_6051	gene-IR01_05470
lcl|NW_015622507.1_cds_XP_016222366.1_6052	gene-IR01_05471
lcl|NW_015622507.1_cds_XP_016222367.1_6053	gene-IR01_05472
lcl|NW_015622507.1_cds_XP_016222368.1_6054	gene-IR01_05473
lcl|NW_015622507.1_cds_XP_016222369.1_6055	gene-IR01_05474
lcl|NW_015622507.1_cds_XP_016222370.1_6056	gene-IR01_05475
lcl|NW_015622507.1_cds_XP_016222371.1_6057	gene-IR01_05476
lcl|NW_015622507.1_cds_XP_016222372.1_6058	gene-IR01_05477
lcl|NW_015622507.1_cds_XP_016222373.1_6059	gene-IR01_05478
lcl|NW_015622507.1_cds_XP_016222374.1_6060	gene-IR01_05479
lcl|NW_015622507.1_cds_XP_016222375.1_6061	gene-IR01_05480
lcl|NW_015622507.1_cds_XP_016222376.1_6062	gene-IR01_05481
lcl|NW_015622507.1_cds_XP_016222377.1_6063	gene-IR01_05482
lcl|NW_015622507.1_cds_XP_016222378.1_6064	gene-IR01_05483
lcl|NW_015622507.1_cds_XP_016222379.1_6065	gene-IR01_05484
lcl|NW_015622507.1_cds_XP_016222380.1_6066	gene-IR01_05485
lcl|NW_015622507.1_cds_XP_016222382.1_6067	gene-IR01_05486
lcl|NW_015622507.1_cds_XP_016222381.1_6068	gene-IR01_05487
lcl|NW_015622507.1_cds_XP_016222383.1_6069	gene-IR01_05488
lcl|NW_015622507.1_cds_XP_016222384.1_6070	gene-IR01_05489
lcl|NW_015622507.1_cds_XP_016222385.1_6071	gene-IR01_05490
lcl|NW_015622507.1_cds_XP_016222386.1_6072	gene-IR01_05491
lcl|NW_015622507.1_cds_XP_016222387.1_6073	gene-IR01_05492
lcl|NW_015622507.1_cds_XP_016222388.1_6074	gene-IR01_05493
lcl|NW_015622507.1_cds_XP_016222389.1_6075	gene-IR01_05494
lcl|NW_015622507.1_cds_XP_016222390.1_6076	gene-IR01_05495
lcl|NW_015622507.1_cds_XP_016222391.1_6077	gene-IR01_05496
lcl|NW_015622507.1_cds_XP_016222392.1_6078	gene-IR01_05497
lcl|NW_015622507.1_cds_XP_016222393.1_6079	gene-IR01_05498
lcl|NW_015622507.1_cds_XP_016222394.1_6080	gene-IR01_05499
lcl|NW_015622507.1_cds_XP_016222395.1_6081	gene-IR01_05500
lcl|NW_015622507.1_cds_XP_016222397.1_6083	gene-IR01_05501
lcl|NW_015622507.1_cds_XP_016222398.1_6084	gene-IR01_05502
lcl|NW_015622507.1_cds_XP_016222399.1_6085	gene-IR01_05503
lcl|NW_015622507.1_cds_XP_016222400.1_6086	gene-IR01_05504
lcl|NW_015622507.1_cds_XP_016222401.1_6087	gene-IR01_05505
lcl|NW_015622507.1_cds_XP_016222402.1_6088	gene-IR01_05506
lcl|NW_015622507.1_cds_XP_016222403.1_6089	gene-IR01_05507
lcl|NW_015622507.1_cds_XP_016222404.1_6090	gene-IR01_05508
lcl|NW_015622507.1_cds_XP_016222405.1_6091	gene-IR01_05509
lcl|NW_015622507.1_cds_XP_016222406.1_6092	gene-IR01_05510
lcl|NW_015622507.1_cds_XP_016222407.1_6093	gene-IR01_05511
lcl|NW_015622507.1_cds_XP_016222408.1_6094	gene-IR01_05512
lcl|NW_015622507.1_cds_XP_016222409.1_6095	gene-IR01_05513
lcl|NW_015622507.1_cds_XP_016222410.1_6096	gene-IR01_05514
lcl|NW_015622507.1_cds_XP_016222411.1_6097	gene-IR01_05515
lcl|NW_015622507.1_cds_XP_016222412.1_6098	gene-IR01_05516
lcl|NW_015622507.1_cds_XP_016222413.1_6099	gene-IR01_05517
lcl|NW_015622507.1_cds_XP_016222414.1_6100	gene-IR01_05518
lcl|NW_015622507.1_cds_XP_016222415.1_6101	gene-IR01_05519
lcl|NW_015622507.1_cds_XP_016222416.1_6102	gene-IR01_05520
lcl|NW_015622507.1_cds_XP_016222417.1_6103	gene-IR01_05521
lcl|NW_015622507.1_cds_XP_016222418.1_6104	gene-IR01_05522
lcl|NW_015622507.1_cds_XP_016222432.1_6118	gene-IR01_05523
lcl|NW_015622507.1_cds_XP_016222433.1_6119	gene-IR01_05524
lcl|NW_015622507.1_cds_XP_016222434.1_6120	gene-IR01_05525
lcl|NW_015622507.1_cds_XP_016222435.1_6121	gene-IR01_05526
lcl|NW_015622507.1_cds_XP_016222436.1_6122	gene-IR01_05527
lcl|NW_015622507.1_cds_XP_016222437.1_6123	gene-IR01_05528
lcl|NW_015622507.1_cds_XP_016222438.1_6124	gene-IR01_05529
lcl|NW_015622507.1_cds_XP_016222439.1_6125	gene-IR01_05530
lcl|NW_015622507.1_cds_XP_016222440.1_6126	gene-IR01_05531
lcl|NW_015622507.1_cds_XP_016222441.1_6127	gene-IR01_05532
lcl|NW_015622507.1_cds_XP_016222442.1_6128	gene-IR01_05533
lcl|NW_015622507.1_cds_XP_016222443.1_6129	gene-IR01_05534
lcl|NW_015622507.1_cds_XP_016222444.1_6130	gene-IR01_05535
lcl|NW_015622507.1_cds_XP_016222445.1_6131	gene-IR01_05536
lcl|NW_015622507.1_cds_XP_016222446.1_6132	gene-IR01_05537
lcl|NW_015622507.1_cds_XP_016222447.1_6133	gene-IR01_05538
lcl|NW_015622507.1_cds_XP_016222451.1_6134	gene-IR01_05539
lcl|NW_015622507.1_cds_XP_016222449.1_6135	gene-IR01_05540
lcl|NW_015622507.1_cds_XP_016222450.1_6136	gene-IR01_05541
lcl|NW_015622507.1_cds_XP_016222448.1_6137	gene-IR01_05542
lcl|NW_015622507.1_cds_XP_016222452.1_6138	gene-IR01_05543
lcl|NW_015622507.1_cds_XP_016222453.1_6139	gene-IR01_05544
lcl|NW_015622507.1_cds_XP_016222454.1_6140	gene-IR01_05545
lcl|NW_015622507.1_cds_XP_016222455.1_6141	gene-IR01_05546
lcl|NW_015622507.1_cds_XP_016222456.1_6142	gene-IR01_05547
lcl|NW_015622507.1_cds_XP_016222457.1_6143	gene-IR01_05548
lcl|NW_015622507.1_cds_XP_016222458.1_6144	gene-IR01_05549
lcl|NW_015622507.1_cds_XP_016222459.1_6145	gene-IR01_05550
lcl|NW_015622507.1_cds_XP_016222460.1_6146	gene-IR01_05551
lcl|NW_015622507.1_cds_XP_016222461.1_6147	gene-IR01_05552
lcl|NW_015622507.1_cds_XP_016222462.1_6148	gene-IR01_05553
lcl|NW_015622507.1_cds_XP_016222463.1_6149	gene-IR01_05554
lcl|NW_015622507.1_cds_XP_016222464.1_6150	gene-IR01_05555
lcl|NW_015622507.1_cds_XP_016222465.1_6151	gene-IR01_05556
lcl|NW_015622507.1_cds_XP_016222466.1_6152	gene-IR01_05557
lcl|NW_015622507.1_cds_XP_016222467.1_6153	gene-IR01_05558
lcl|NW_015622507.1_cds_XP_016222468.1_6154	gene-IR01_05559
lcl|NW_015622507.1_cds_XP_016222469.1_6155	gene-IR01_05560
lcl|NW_015622507.1_cds_XP_016222470.1_6156	gene-IR01_05561
lcl|NW_015622507.1_cds_XP_016222471.1_6157	gene-IR01_05562
lcl|NW_015622507.1_cds_XP_016222472.1_6158	gene-IR01_05563
lcl|NW_015622507.1_cds_XP_016222473.1_6159	gene-IR01_05564
lcl|NW_015622507.1_cds_XP_016222474.1_6160	gene-IR01_05565
lcl|NW_015622507.1_cds_XP_016222475.1_6161	gene-IR01_05566
lcl|NW_015622507.1_cds_XP_016222478.1_6164	gene-IR01_05567
lcl|NW_015622507.1_cds_XP_016222479.1_6165	gene-IR01_05568
lcl|NW_015622507.1_cds_XP_016222480.1_6166	gene-IR01_05569
lcl|NW_015622507.1_cds_XP_016222481.1_6167	gene-IR01_05570
lcl|NW_015622507.1_cds_XP_016222482.1_6168	gene-IR01_05571
lcl|NW_015622507.1_cds_XP_016222483.1_6169	gene-IR01_05572
lcl|NW_015622507.1_cds_XP_016222484.1_6170	gene-IR01_05573
lcl|NW_015622507.1_cds_XP_016222485.1_6171	gene-IR01_05574
lcl|NW_015622507.1_cds_XP_016222486.1_6172	gene-IR01_05575
lcl|NW_015622507.1_cds_XP_016222487.1_6173	gene-IR01_05576
lcl|NW_015622507.1_cds_XP_016222488.1_6174	gene-IR01_05577
lcl|NW_015622507.1_cds_XP_016222489.1_6175	gene-IR01_05578
lcl|NW_015622507.1_cds_XP_016222490.1_6176	gene-IR01_05579
lcl|NW_015622507.1_cds_XP_016222491.1_6177	gene-IR01_05580
lcl|NW_015622507.1_cds_XP_016222492.1_6178	gene-IR01_05581
lcl|NW_015622507.1_cds_XP_016222493.1_6179	gene-IR01_05582
lcl|NW_015622507.1_cds_XP_016222494.1_6180	gene-IR01_05583
lcl|NW_015622507.1_cds_XP_016222495.1_6181	gene-IR01_05584
lcl|NW_015622507.1_cds_XP_016222496.1_6182	gene-IR01_05585
lcl|NW_015622507.1_cds_XP_016222498.1_6183	gene-IR01_05586
lcl|NW_015622507.1_cds_XP_016222497.1_6184	gene-IR01_05587
lcl|NW_015622507.1_cds_XP_016222499.1_6185	gene-IR01_05588
lcl|NW_015622507.1_cds_XP_016222500.1_6186	gene-IR01_05589
lcl|NW_015622507.1_cds_XP_016222501.1_6187	gene-IR01_05590
lcl|NW_015622507.1_cds_XP_016222502.1_6188	gene-IR01_05591
lcl|NW_015622507.1_cds_XP_016222503.1_6189	gene-IR01_05592
lcl|NW_015622507.1_cds_XP_016222504.1_6190	gene-IR01_05593
lcl|NW_015622507.1_cds_XP_016222505.1_6191	gene-IR01_05594
lcl|NW_015622507.1_cds_XP_016222506.1_6192	gene-IR01_05595
lcl|NW_015622507.1_cds_XP_016222507.1_6193	gene-IR01_05596
lcl|NW_015622507.1_cds_XP_016222508.1_6194	gene-IR01_05597
lcl|NW_015622507.1_cds_XP_016222509.1_6195	gene-IR01_05598
lcl|NW_015622507.1_cds_XP_016222510.1_6196	gene-IR01_05599
lcl|NW_015622507.1_cds_XP_016222511.1_6197	gene-IR01_05600
lcl|NW_015622507.1_cds_XP_016222512.1_6198	gene-IR01_05601
lcl|NW_015622507.1_cds_XP_016222513.1_6199	gene-IR01_05602
lcl|NW_015622507.1_cds_XP_016222514.1_6200	gene-IR01_05603
lcl|NW_015622507.1_cds_XP_016222515.1_6201	gene-IR01_05604
lcl|NW_015622507.1_cds_XP_016222516.1_6202	gene-IR01_05605
lcl|NW_015622507.1_cds_XP_016222517.1_6203	gene-IR01_05606
lcl|NW_015622507.1_cds_XP_016222518.1_6204	gene-IR01_05607
lcl|NW_015622507.1_cds_XP_016222519.1_6205	gene-IR01_05608
lcl|NW_015622507.1_cds_XP_016222520.1_6206	gene-IR01_05609
lcl|NW_015622507.1_cds_XP_016222523.1_6209	gene-IR01_05610
lcl|NW_015622507.1_cds_XP_016222524.1_6210	gene-IR01_05611
lcl|NW_015622507.1_cds_XP_016222525.1_6211	gene-IR01_05612
lcl|NW_015622507.1_cds_XP_016222526.1_6212	gene-IR01_05613
