pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_05575	lcl|NW_015622507.1_cds_XP_016222486.1_6172	212.333806269058	-1.05216022246704	0.368325563750002	-2.85660384729957	0.00428199904440775	0.0381937985489561	NW_015622507.1_cds_XP_016222486.1_6172					NW_015622507.1_cds_XP_016222486.1_6172	86049.XP_008727668.1	1.77e-37	137	COG0216@1|root,KOG2726@2759|Eukaryota,3A8CQ@33154|Opisthokonta,3P5B6@4751|Fungi,3QXH3@4890|Ascomycota,20I1A@147545|Eurotiomycetes,3MTMB@451870|Chaetothyriomycetidae	4751|Fungi	J	RF-1 domain		GO:0000313,GO:0000315,GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0003824,GO:0004045,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005759,GO:0005761,GO:0005762,GO:0005840,GO:0006412,GO:0006414,GO:0006415,GO:0006417,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0015934,GO:0016020,GO:0016043,GO:0016150,GO:0016787,GO:0016788,GO:0019222,GO:0019538,GO:0019866,GO:0022411,GO:0031090,GO:0031323,GO:0031326,GO:0031966,GO:0031967,GO:0031974,GO:0031975,GO:0032268,GO:0032543,GO:0032984,GO:0032991,GO:0034248,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0052689,GO:0060255,GO:0065007,GO:0070013,GO:0070126,GO:0071704,GO:0071840,GO:0072344,GO:0080090,GO:0097159,GO:0098798,GO:0140053,GO:0140098,GO:0140101,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112											RF-1
gene-IR01_05579	lcl|NW_015622507.1_cds_XP_016222490.1_6176	589.696370915075	2.37364339485377	0.498875204366394	4.75799032318806	1.95529869750062e-06	8.65903521634084e-05	NW_015622507.1_cds_XP_016222490.1_6176					NW_015622507.1_cds_XP_016222490.1_6176	86049.XP_008727675.1	2e-213	636	2D0UU@1|root,2SFK0@2759|Eukaryota,38HD0@33154|Opisthokonta,3NZ2R@4751|Fungi,3QT0F@4890|Ascomycota,20BTU@147545|Eurotiomycetes,3MW03@451870|Chaetothyriomycetidae	4751|Fungi															UBA
gene-IR01_05583	lcl|NW_015622507.1_cds_XP_016222494.1_6180	150.904385340597	-1.0426409957058	0.346203191965566	-3.01164466389295	0.00259836560563715	0.0263755710586469	NW_015622507.1_cds_XP_016222494.1_6180					NW_015622507.1_cds_XP_016222494.1_6180	43229.XP_007727474.1	7.54e-280	792	KOG0600@1|root,KOG0600@2759|Eukaryota,38D3J@33154|Opisthokonta,3NU5C@4751|Fungi,3QJFH@4890|Ascomycota,20CC1@147545|Eurotiomycetes,3MSCX@451870|Chaetothyriomycetidae	4751|Fungi	D	CMGC CDK protein kinase	BUR1	GO:0000128,GO:0000166,GO:0000228,GO:0000307,GO:0000785,GO:0000790,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004693,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008023,GO:0008024,GO:0008144,GO:0008150,GO:0008152,GO:0008353,GO:0009058,GO:0009059,GO:0009268,GO:0009405,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010570,GO:0010604,GO:0010628,GO:0010638,GO:0016070,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019908,GO:0030447,GO:0030554,GO:0031056,GO:0031058,GO:0031060,GO:0031062,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031399,GO:0031401,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032784,GO:0032786,GO:0032806,GO:0032968,GO:0032991,GO:0033043,GO:0033044,GO:0034243,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0036177,GO:0036211,GO:0040007,GO:0040008,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043900,GO:0043901,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0045893,GO:0045926,GO:0045927,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051569,GO:0051571,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0060256,GO:0060257,GO:0060258,GO:0061695,GO:0065007,GO:0070013,GO:0070693,GO:0070816,GO:0071214,GO:0071467,GO:0071619,GO:0071620,GO:0071704,GO:0080090,GO:0090033,GO:0090304,GO:0097159,GO:0097367,GO:0097472,GO:0097659,GO:0098630,GO:0098743,GO:0104004,GO:0140096,GO:1900428,GO:1900429,GO:1900430,GO:1900741,GO:1900742,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902275,GO:1902494,GO:1902554,GO:1902680,GO:1902911,GO:1903506,GO:1903508,GO:1903655,GO:1905269,GO:1990234,GO:2000112,GO:2001141,GO:2001252	2.7.11.22,2.7.11.23	ko:K15562					ko00000,ko01000,ko01001,ko03021				Pkinase
gene-IR01_05591	lcl|NW_015622507.1_cds_XP_016222502.1_6188	56.7028565833954	-1.52280966908357	0.52422997441143	-2.90485043476059	0.00367428631323142	0.0340239708766944	NW_015622507.1_cds_XP_016222502.1_6188					NW_015622507.1_cds_XP_016222502.1_6188	5970.XP_009157988.1	8.94e-100	293	COG1936@1|root,KOG3347@2759|Eukaryota,392EZ@33154|Opisthokonta,3P1RA@4751|Fungi,3QS98@4890|Ascomycota,20EJB@147545|Eurotiomycetes,3MSWT@451870|Chaetothyriomycetidae	4751|Fungi	F	Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. Has also ATPase activity. May be involved in rRNA maturation and transcription regulation	FAP7	GO:0000166,GO:0000462,GO:0003674,GO:0003824,GO:0004017,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0016070,GO:0016072,GO:0016301,GO:0016310,GO:0016462,GO:0016740,GO:0016772,GO:0016776,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019205,GO:0019222,GO:0019438,GO:0019637,GO:0022613,GO:0030490,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034470,GO:0034599,GO:0034641,GO:0034654,GO:0034660,GO:0035639,GO:0035770,GO:0036094,GO:0036166,GO:0036464,GO:0042221,GO:0042254,GO:0042274,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046940,GO:0050145,GO:0050789,GO:0050896,GO:0051716,GO:0055086,GO:0060255,GO:0065007,GO:0070887,GO:0071704,GO:0071840,GO:0090304,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990904	2.7.4.3	ko:K18532	ko00230,ko01100,ko01110,ko01130,ko03008,map00230,map01100,map01110,map01130,map03008	M00049	R00127,R01547	RC00002	ko00000,ko00001,ko00002,ko01000,ko03009				AAA_18
gene-IR01_05631	lcl|NW_015622507.1_cds_XP_016222545.1_6231	113.500281387096	-0.987505419861508	0.346422567762571	-2.85058050992312	0.00436395008889652	0.0386514833262161	NW_015622507.1_cds_XP_016222545.1_6231					NW_015622507.1_cds_XP_016222545.1_6231	43229.XP_007727437.1	7.84e-148	434	KOG1721@1|root,KOG1721@2759|Eukaryota,39S18@33154|Opisthokonta,3NYSC@4751|Fungi,3QRHJ@4890|Ascomycota,20BZS@147545|Eurotiomycetes,3MR9B@451870|Chaetothyriomycetidae	4751|Fungi	S	C2H2-type zinc finger													zf-C2H2
gene-IR01_05644	lcl|NW_015622507.1_cds_XP_016222561.1_6246	16.6933337206509	-3.76964276751386	1.10270224575886	-3.41855000478363	0.000629557486811578	0.00889107647886305	NW_015622507.1_cds_XP_016222561.1_6246					NW_015622507.1_cds_XP_016222561.1_6246	43229.XP_007727426.1	3.54e-147	424	2EFY3@1|root,2SM0X@2759|Eukaryota,39WXB@33154|Opisthokonta,3NWYE@4751|Fungi,3QSY9@4890|Ascomycota,20AIJ@147545|Eurotiomycetes,3MRH7@451870|Chaetothyriomycetidae	4751|Fungi	S	Protein of unknown function (DUF3237)													DUF3237
gene-IR01_05647	lcl|NW_015622507.1_cds_XP_016222563.1_6249	1173.65319517409	1.16416508825767	0.24623978048281	4.72777016765959	2.26998917943391e-06	9.70079875831083e-05	NW_015622507.1_cds_XP_016222563.1_6249					NW_015622507.1_cds_XP_016222563.1_6249	1182553.XP_007743392.1	1.87e-22	96.7	KOG4744@1|root,KOG4744@2759|Eukaryota,38VDY@33154|Opisthokonta,3PP0M@4751|Fungi,3R896@4890|Ascomycota,20NNF@147545|Eurotiomycetes,3MXR9@451870|Chaetothyriomycetidae	4751|Fungi	S	Heat shock protein 9/12													HSP9_HSP12,Mucin-like
gene-IR01_05654	lcl|NW_015622507.1_cds_XP_016222570.1_6256	360.278618946122	-1.7993224684414	0.501162011824096	-3.59030099247217	0.000330296328623543	0.00539798659637871	NW_015622507.1_cds_XP_016222570.1_6256					NW_015622507.1_cds_XP_016222570.1_6256	43229.XP_007727492.1	2.46e-254	709	COG1231@1|root,KOG0029@2759|Eukaryota,38B4W@33154|Opisthokonta,3NYHX@4751|Fungi,3QNZG@4890|Ascomycota,20ES9@147545|Eurotiomycetes	4751|Fungi	Q	amine oxidase			1.4.3.4	ko:K00274	ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034	M00135	R02173,R02382,R02529,R02532,R02613,R02908,R02919,R04025,R04300,R04674,R04890,R04893,R04894,R04907,R04908,R08346,R08347,R08348,R11354	RC00062,RC00160,RC00225,RC00676,RC00807,RC00808,RC01808,RC02226,RC02713	ko00000,ko00001,ko00002,ko01000				Amino_oxidase,Ribonuc_L-PSP
gene-IR01_05656	lcl|NW_015622507.1_cds_XP_016222572.1_6258	138.265944946967	-1.32789183662152	0.386111214904845	-3.43914340055823	0.000583558030818323	0.00834058610268262	NW_015622507.1_cds_XP_016222572.1_6258					NW_015622507.1_cds_XP_016222572.1_6258	43228.XP_007736313.1	3.46e-212	598	COG0463@1|root,KOG2977@2759|Eukaryota,38DUD@33154|Opisthokonta,3NTZC@4751|Fungi,3QJQN@4890|Ascomycota,20FTQ@147545|Eurotiomycetes,3MS66@451870|Chaetothyriomycetidae	4751|Fungi	M	Dolichyl-phosphate beta-glucosyltransferase	ALG5	GO:0003674,GO:0003824,GO:0004581,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006464,GO:0006486,GO:0006487,GO:0006488,GO:0006490,GO:0006629,GO:0006807,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0016758,GO:0018193,GO:0018196,GO:0018279,GO:0019538,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0034645,GO:0035251,GO:0036211,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046527,GO:0070085,GO:0071704,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	2.4.1.117	ko:K00729	ko00510,ko01100,map00510,map01100	M00055	R01005	RC00005	ko00000,ko00001,ko00002,ko01000,ko01003		GT2		Glycos_transf_2
gene-IR01_05666	lcl|NW_015622507.1_cds_XP_016222582.1_6268	66.4041585062912	-1.62783147161071	0.572621664049251	-2.84276962226617	0.00447233849536982	0.0393262110287303	NW_015622507.1_cds_XP_016222582.1_6268					NW_015622507.1_cds_XP_016222582.1_6268	43229.XP_007727593.1	2.44e-106	330	COG0077@1|root,KOG2797@2759|Eukaryota,38WZ2@33154|Opisthokonta,3NTX5@4751|Fungi,3QP4J@4890|Ascomycota,20E9P@147545|Eurotiomycetes,3MXSM@451870|Chaetothyriomycetidae	4751|Fungi	E	Prephenate dehydratase	PHA2	GO:0003674,GO:0003824,GO:0004664,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006558,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009094,GO:0009095,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0019438,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902221,GO:1902223	4.2.1.51	ko:K04518	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00024	R00691,R01373	RC00360	ko00000,ko00001,ko00002,ko01000				ACT,PDT
gene-IR01_05673	lcl|NW_015622507.1_cds_XP_016222589.1_6275	65.5328497450186	-1.26210464291168	0.419443357901487	-3.00899899625567	0.00262109981852721	0.0265118818330794	NW_015622507.1_cds_XP_016222589.1_6275					NW_015622507.1_cds_XP_016222589.1_6275	121759.XP_010761675.1	6.35e-34	127	2A454@1|root,2RY6R@2759|Eukaryota,3A24H@33154|Opisthokonta,3P1SC@4751|Fungi,3QVNK@4890|Ascomycota,20HQ4@147545|Eurotiomycetes,3B3FZ@33183|Onygenales,3FNW4@34383|Onygenales incertae sedis	4751|Fungi	A	66S preribosome component LOC1	LOC1	GO:0000447,GO:0000460,GO:0000462,GO:0000466,GO:0000469,GO:0000472,GO:0000478,GO:0000479,GO:0000480,GO:0000966,GO:0000967,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006403,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008298,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030490,GO:0030684,GO:0030687,GO:0031974,GO:0031981,GO:0032991,GO:0033036,GO:0034470,GO:0034471,GO:0034641,GO:0034660,GO:0042254,GO:0042273,GO:0042274,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0051179,GO:0051641,GO:0070013,GO:0070727,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:1901360,GO:1901363,GO:1990904		ko:K14817	ko01110,map01110				ko00000,ko03009				
gene-IR01_05675	lcl|NW_015622507.1_cds_XP_016222591.1_6277	768.711006951549	-0.784090623392033	0.209915432136714	-3.73526908150979	0.000187514577100751	0.00363421108952407	NW_015622507.1_cds_XP_016222591.1_6277					NW_015622507.1_cds_XP_016222591.1_6277	86049.XP_008727410.1	2.1e-193	543	COG3774@1|root,2QS3D@2759|Eukaryota,395GM@33154|Opisthokonta,3NUR1@4751|Fungi,3QJH4@4890|Ascomycota,20G5G@147545|Eurotiomycetes,3MS0X@451870|Chaetothyriomycetidae	4751|Fungi	M	Glycosyltransferase sugar-binding region containing DXD motif	CSH1	GO:0000030,GO:0000139,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0005801,GO:0005802,GO:0006629,GO:0006643,GO:0006644,GO:0006664,GO:0006665,GO:0006673,GO:0006675,GO:0006687,GO:0006688,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0016758,GO:0019637,GO:0030148,GO:0031090,GO:0031224,GO:0031501,GO:0031984,GO:0032588,GO:0032991,GO:0033106,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0051999,GO:0070085,GO:0071704,GO:0090407,GO:0097502,GO:0098588,GO:0098791,GO:0098805,GO:0098827,GO:0098852,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1903509,GO:1990234											Gly_transf_sug
gene-IR01_05692	lcl|NW_015622507.1_cds_XP_016222612.1_6298	506.936225660319	1.54428891917592	0.379923608198737	4.06473534639654	4.80869952668804e-05	0.00125304740410374	NW_015622507.1_cds_XP_016222612.1_6298					NW_015622507.1_cds_XP_016222612.1_6298	1182553.XP_007743168.1	5.34e-111	323	COG0197@1|root,KOG2160@2759|Eukaryota,3A238@33154|Opisthokonta,3P2S3@4751|Fungi,3QUZN@4890|Ascomycota,20GPY@147545|Eurotiomycetes,3MSUR@451870|Chaetothyriomycetidae	4751|Fungi	O	Nucleotide exchange factor Fes1	FES1	GO:0000166,GO:0000774,GO:0002181,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006508,GO:0006511,GO:0006515,GO:0006518,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0010033,GO:0010467,GO:0010498,GO:0017076,GO:0019538,GO:0019941,GO:0022626,GO:0030163,GO:0030234,GO:0030554,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0035966,GO:0035967,GO:0036094,GO:0042221,GO:0043043,GO:0043161,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0050790,GO:0050896,GO:0051603,GO:0051716,GO:0051788,GO:0060589,GO:0060590,GO:0065007,GO:0065009,GO:0070887,GO:0071218,GO:0071310,GO:0071629,GO:0071704,GO:0097159,GO:0098772,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1990904											Fes1,HEAT_2,HEAT_EZ
gene-IR01_05700	lcl|NW_015622507.1_cds_XP_016222621.1_6307	726.94982775956	0.625028008239885	0.21679124290122	2.88308697286576	0.00393798695896787	0.0358444883261963	NW_015622507.1_cds_XP_016222621.1_6307					NW_015622507.1_cds_XP_016222621.1_6307	43229.XP_007727678.1	1.28e-232	650	2AM9S@1|root,2RZBG@2759|Eukaryota,38I0T@33154|Opisthokonta,3P046@4751|Fungi,3QRC0@4890|Ascomycota,20D33@147545|Eurotiomycetes,3MQKA@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_05703	lcl|NW_015622507.1_cds_XP_016222624.1_6310	433.401389545612	-0.898221230883598	0.317189173560874	-2.83181554023379	0.00462845409466689	0.0402016227243996	NW_015622507.1_cds_XP_016222624.1_6310					NW_015622507.1_cds_XP_016222624.1_6310	43228.XP_007736288.1	8.53e-149	422	COG0131@1|root,KOG3143@2759|Eukaryota,38GFB@33154|Opisthokonta,3NV4T@4751|Fungi,3QKTV@4890|Ascomycota,20E40@147545|Eurotiomycetes,3MW9Q@451870|Chaetothyriomycetidae	4751|Fungi	E	Imidazoleglycerol-phosphate dehydratase	HIS3	GO:0000105,GO:0003674,GO:0003824,GO:0004424,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.1.19	ko:K01693	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03457	RC00932	ko00000,ko00001,ko00002,ko01000				IGPD
gene-IR01_05713	lcl|NW_015622507.1_cds_XP_016222634.1_6320	637.716061934421	1.63235110818391	0.440395374609877	3.70655824809677	0.000210094933126282	0.00387000300308261	NW_015622507.1_cds_XP_016222634.1_6320					NW_015622507.1_cds_XP_016222634.1_6320	1182553.XP_007743212.1	6.24e-127	369	2C949@1|root,2SSKP@2759|Eukaryota,3A9H4@33154|Opisthokonta,3P6YT@4751|Fungi,3QZSI@4890|Ascomycota,20MHC@147545|Eurotiomycetes,3MVIF@451870|Chaetothyriomycetidae	4751|Fungi	S	CFEM domain													CFEM
gene-IR01_05721	lcl|NW_015622507.1_cds_XP_016222643.1_6329	4635.7743199835	1.16219964516752	0.414913831362635	2.80106267209916	0.00509346260846451	0.0431455152770527	NW_015622507.1_cds_XP_016222643.1_6329					NW_015622507.1_cds_XP_016222643.1_6329	86049.XP_008727789.1	4.45e-197	551	COG0039@1|root,KOG1494@2759|Eukaryota,38EX2@33154|Opisthokonta,3NWAG@4751|Fungi,3QJNJ@4890|Ascomycota,20B8S@147545|Eurotiomycetes,3MUM8@451870|Chaetothyriomycetidae	4751|Fungi	C	Malate dehydrogenase, NAD-dependent			1.1.1.37	ko:K00026	ko00020,ko00270,ko00620,ko00630,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00710,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00171	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000				Ldh_1_C,Ldh_1_N
gene-IR01_05754	lcl|NW_015622507.1_cds_XP_016222679.1_6365	47.1146663465345	1.54465578739466	0.451800168454579	3.41889157031146	0.000628767767476981	0.00889107647886305	NW_015622507.1_cds_XP_016222679.1_6365					NW_015622507.1_cds_XP_016222679.1_6365	43228.XP_007731810.1	0	1553	COG1643@1|root,KOG0920@2759|Eukaryota,38B5Q@33154|Opisthokonta,3NWAW@4751|Fungi,3QK1U@4890|Ascomycota,20CJP@147545|Eurotiomycetes,3MQWA@451870|Chaetothyriomycetidae	4751|Fungi	A	Helicase associated domain (HA2)  Add an annotation		GO:0002181,GO:0002183,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006396,GO:0006412,GO:0006413,GO:0006518,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0034641,GO:0034645,GO:0042623,GO:0043021,GO:0043024,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046483,GO:0070035,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	3.6.4.13	ko:K18995					ko00000,ko01000,ko03012				DEAD,HA2,Helicase_C,OB_NTP_bind
